,id_str,created_at,favorite_count,retweet_count,user,text
40,1275135072098754560,2020-06-22 18:34:26+00:00,0,0,"{'utc_offset': None, 'friends_count': 834, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1273297240329764866/OJPjv0k__normal.jpg', 'listed_count': 20, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 17635, 'description': '𝒍𝒐𝒗𝒆 𝒅𝒆𝒎𝒊 𝑳𝒐𝒗𝒂𝒕𝒐 𝒎𝒐𝒓𝒆 𝒕𝒉𝒂𝒏 𝒘𝒐𝒓𝒅𝒔 𝒄𝒂𝒏 𝒔𝒂𝒚♡', 'created_at': 'Wed Apr 01 15:05:46 +0000 2020', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'donutsddl', 'id_str': '1245366722229678080', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 1245366722229678080, 'geo_enabled': False, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1273297240329764866/OJPjv0k__normal.jpg', 'time_zone': None, 'url': 'http://d7iscoming.com', 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1245366722229678080/1591860731', 'statuses_count': 10633, 'follow_request_sent': None, 'followers_count': 902, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'isa', 'location': ""Demi's home "", 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}","@gaaabrm não sei, anyone GRAMMY WINNER
DEMI RÁDIO BRASIL"
41,1275135072262373376,2020-06-22 18:34:26+00:00,0,0,"{'utc_offset': None, 'friends_count': 953, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1216403620847128579/IKETtXol_normal.jpg', 'listed_count': 0, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 33939, 'description': 'Canceriano♋ - namorando💑  - RJ 🌴  - Flamenguista⚫🔴 / INSTA: dalton_lira_ -', 'created_at': 'Thu Jul 28 16:02:19 +0000 2016', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'Liradaltin', 'id_str': '758694081887346688', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 758694081887346688, 'geo_enabled': False, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1216403620847128579/IKETtXol_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/758694081887346688/1552365874', 'statuses_count': 27335, 'follow_request_sent': None, 'followers_count': 961, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'LIRA )(', 'location': 'Pedra de Quaratiba , RJ ', 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}","RT @g1: Bolsonaro defende reabertura do comércio e fala em ""um pouco de exagero"" nas medidas de combate à pandemia; Brasil registrou mais d…"
42,1275135072769912832,2020-06-22 18:34:26+00:00,0,0,"{'utc_offset': None, 'friends_count': 99, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1251274202553909250/8w_qqOdG_normal.jpg', 'listed_count': 0, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'default_profile_image': False, 'favourites_count': 803, 'description': 'eu à amo de todas as formas 🇧🇷😍', 'created_at': 'Fri Jan 12 21:26:09 +0000 2018', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'protected': False, 'screen_name': 'ilovemeddlo', 'id_str': '951928308937248769', 'profile_link_color': 'E81C4F', 'translator_type': 'none', 'id': 951928308937248769, 'geo_enabled': False, 'profile_background_color': '000000', 'lang': None, 'profile_sidebar_border_color': '000000', 'profile_text_color': '000000', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1251274202553909250/8w_qqOdG_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/951928308937248769/1583695689', 'statuses_count': 5804, 'follow_request_sent': None, 'followers_count': 59, 'profile_use_background_image': False, 'default_profile': False, 'following': None, 'name': '#WeLoveYouDemi 🥇💖', 'location': 'Brasil', 'profile_sidebar_fill_color': '000000', 'notifications': None}",GENTE NÃO DEIXA A TAG CAIR NÃO PELO AMOR DEMI RÁDIO BRASIL
43,1275135073411571712,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 404, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1198215583365582848/H1kZABDz_normal.jpg', 'listed_count': 0, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 6941, 'description': None, 'created_at': 'Thu Aug 29 02:52:41 +0000 2019', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'RubensPedrodeS1', 'id_str': '1166906403392491521', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 1166906403392491521, 'geo_enabled': True, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1198215583365582848/H1kZABDz_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'statuses_count': 2864, 'follow_request_sent': None, 'followers_count': 26, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'MENGÃO BSB', 'location': None, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}",RT @bolsotroopers: Bibo Nunes @bibonunes1 falando verdades e atropelando o Kim CHARLATÃO Kataguiri @kimpkat do MBL Lixo @MBLivre na CNN Bra…
44,1275135073629675520,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 301, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1245368239850487808/hPMPx7D2_normal.jpg', 'listed_count': 0, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'default_profile_image': False, 'favourites_count': 5671, 'description': 'feito é melhor que perfeito', 'created_at': 'Tue Sep 08 13:40:46 +0000 2015', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'protected': False, 'screen_name': '_feliperamires', 'id_str': '3588056115', 'profile_link_color': '1B95E0', 'translator_type': 'none', 'id': 3588056115, 'geo_enabled': True, 'profile_background_color': '000000', 'lang': None, 'profile_sidebar_border_color': '000000', 'profile_text_color': '000000', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1245368239850487808/hPMPx7D2_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3588056115/1583693118', 'statuses_count': 6521, 'follow_request_sent': None, 'followers_count': 274, 'profile_use_background_image': False, 'default_profile': False, 'following': None, 'name': 'felipe ramires', 'location': 'Montes Claros, Brasil', 'profile_sidebar_fill_color': '000000', 'notifications': None}","Hoje o Instagram me lembrou dessa foto. Comprei uma blusa cara, Brasil perdeu a copa e não pude usar no pós copa pq… https://t.co/lJzLyKog5v"
45,1275135075236134912,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 161, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1221176568640430080/k7IukHZS_normal.jpg', 'listed_count': 0, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 903, 'description': 'atenta ao projeto.', 'created_at': 'Sat Jan 25 21:02:24 +0000 2020', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'fabinespolo1', 'id_str': '1221176476042780672', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 1221176476042780672, 'geo_enabled': False, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1221176568640430080/k7IukHZS_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'statuses_count': 477, 'follow_request_sent': None, 'followers_count': 23, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'fabi', 'location': None, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}","RT @MarceloFreixo: Como sabotar o isolamento social? Dificultando o acesso ao auxílio emergencial, abandonando micro/pequenos empreendedore…"
46,1275135075202588672,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 950, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1273717298591916034/_-UwUEaR_normal.jpg', 'listed_count': 0, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'default_profile_image': False, 'favourites_count': 18775, 'description': 'Contra Duas-Caras\n\n*BLOCK em ISENTÕES e ideologicamente CANHOTOS!', 'created_at': 'Mon Mar 04 01:09:39 +0000 2013', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'protected': False, 'screen_name': '64by5120210', 'id_str': '1240197414', 'profile_link_color': '009C3B', 'translator_type': 'none', 'id': 1240197414, 'geo_enabled': False, 'profile_background_color': '000000', 'lang': None, 'profile_sidebar_border_color': '000000', 'profile_text_color': '000000', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1273717298591916034/_-UwUEaR_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1240197414/1590204779', 'statuses_count': 33720, 'follow_request_sent': None, 'followers_count': 849, 'profile_use_background_image': False, 'default_profile': False, 'following': None, 'name': 'gabriel@brazil:/$ sudo rm -rf /left-wing 🇧🇷🥛', 'location': 'Brasil', 'profile_sidebar_fill_color': '000000', 'notifications': None}","@camila_abdo @camila_abdo, acho que dessa vez a @policiafederal vai levar os móveis da sua casa! 😱😱😱

P.S. Se tiver… https://t.co/6hUeYWdLOp"
47,1275135075563245568,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 369, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263666982081253382/iEPMLK5I_normal.jpg', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'default_profile_image': False, 'favourites_count': 19840, 'description': None, 'created_at': 'Mon Jul 13 08:03:03 +0000 2009', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'protected': False, 'screen_name': 'crisjacobs', 'id_str': '56319612', 'profile_link_color': '1F98C7', 'translator_type': 'none', 'id': 56319612, 'geo_enabled': True, 'profile_background_color': 'C6E2EE', 'lang': None, 'profile_sidebar_border_color': 'C6E2EE', 'profile_text_color': '663B12', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263666982081253382/iEPMLK5I_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': True, 'statuses_count': 5393, 'follow_request_sent': None, 'followers_count': 108, 'profile_use_background_image': False, 'default_profile': False, 'following': None, 'name': 'Crissy 🇪🇺🇵🇹', 'location': 'UK', 'profile_sidebar_fill_color': 'DAECF4', 'notifications': None}","RT @ConversaAfiada: Jornal inglês coloca o Brasil de Bolsonaro no topo de lista de ""lugares a serem evitados""

https://t.co/bneDUNhjjt"
48,1275135076083343360,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 1247, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1275033202202157056/l1LZ8brN_normal.jpg', 'listed_count': 4, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 3504, 'description': 'fan account', 'created_at': 'Sat Feb 17 23:36:55 +0000 2018', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'lovatiqque', 'id_str': '965007180641562624', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 965007180641562624, 'geo_enabled': True, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1275033202202157056/l1LZ8brN_normal.jpg', 'time_zone': None, 'url': 'http://www.deezer.com/playlist/7423020244', 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/965007180641562624/1592285803', 'statuses_count': 18966, 'follow_request_sent': None, 'followers_count': 1462, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'paul 🦋', 'location': 'Rio de Janeiro, Brasil', 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}","continuem lovatics!! voltou a subir, vamos voltar pro top 15?

DEMI RÁDIO BRASIL https://t.co/FfIw6AgdJ0"
49,1275135076263759872,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 4971, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1073406235892961280/wVqVoQrv_normal.jpg', 'listed_count': 0, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 34963, 'description': None, 'created_at': 'Sat Dec 01 17:23:36 +0000 2018', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'AndreLu68443628', 'id_str': '1068918549945700353', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 1068918549945700353, 'geo_enabled': False, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1073406235892961280/wVqVoQrv_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'statuses_count': 53183, 'follow_request_sent': None, 'followers_count': 1863, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'Andre Luis', 'location': None, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}","RT @GFiuza_Oficial: O Washington Post, q em abril publicou foto de valas em SP p/ dizer q cemitérios não estavam dando conta (mentira abjet…"
50,1275135076393717760,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 221, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1260735451394125826/W6msJ-t8_normal.jpg', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'default_profile_image': False, 'favourites_count': 47063, 'description': 'Contra toda autoridade excepto mi mama', 'created_at': 'Wed Sep 30 15:23:23 +0000 2015', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'protected': False, 'screen_name': 'dccsxz', 'id_str': '3825155781', 'profile_link_color': 'ABB8C2', 'translator_type': 'none', 'id': 3825155781, 'geo_enabled': False, 'profile_background_color': '000000', 'lang': None, 'profile_sidebar_border_color': '000000', 'profile_text_color': '000000', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1260735451394125826/W6msJ-t8_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3825155781/1540859109', 'statuses_count': 77147, 'follow_request_sent': None, 'followers_count': 279, 'profile_use_background_image': False, 'default_profile': False, 'following': None, 'name': 'jenn', 'location': 'Belo Horizonte, Minas Gerais', 'profile_sidebar_fill_color': '000000', 'notifications': None}","RT @UOL: Jornal inglês coloca Brasil no topo de lista de ""lugares a serem evitados"" https://t.co/WrcawMZrAv"
51,1275135076553183232,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 244, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1247195971362177027/ztbw9HKz_normal.jpg', 'listed_count': 0, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 6223, 'description': 'dedetizaçao em geral descupinizaçao desratizaçao fumaçe contra mosquitos e vendas e recargas de extintores', 'created_at': 'Mon Apr 06 16:14:01 +0000 2020', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'skilldedetiza', 'id_str': '1247195812158980097', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 1247195812158980097, 'geo_enabled': False, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1247195971362177027/ztbw9HKz_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'statuses_count': 5449, 'follow_request_sent': None, 'followers_count': 112, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': '_skilldedetiza', 'location': 'Porto Seguro, Brasil', 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}","RT @BolsonarotRazao: Enquanto o senhor não desistir do Brasil, eu não desisto do senhor, enquanto o senhor não desistir da honestidade, nós…"
52,1275135076825694208,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 2080, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1265761522996916225/V6xaFsEd_normal.jpg', 'listed_count': 0, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'default_profile_image': False, 'favourites_count': 37826, 'description': '•••\n\n                                                                       \nP.sherman 42 wallaby way Sydney.', 'created_at': 'Sun Mar 15 15:45:31 +0000 2015', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'protected': False, 'screen_name': 'larasemU', 'id_str': '3092126746', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 3092126746, 'geo_enabled': False, 'profile_background_color': 'C0DEED', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1265761522996916225/V6xaFsEd_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3092126746/1507413533', 'statuses_count': 8892, 'follow_request_sent': None, 'followers_count': 441, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'Lara sem U', 'location': None, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}",RT @daniel_bonn: O povo quer ver o Beto Carrero pessoalmente.
53,1275135077282873344,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 374, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1267478499280842757/TtkQNpDZ_normal.png', 'listed_count': 653, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'default_profile_image': False, 'favourites_count': 5274, 'description': 'Escreve sobre a realidade como jornalista e cria fantasia e ficção científica em contos e romances', 'created_at': 'Sat Aug 22 01:31:02 +0000 2009', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'protected': False, 'screen_name': 'ALuizCosta', 'id_str': '67778641', 'profile_link_color': 'B30000', 'translator_type': 'none', 'id': 67778641, 'geo_enabled': False, 'profile_background_color': 'FFFFFF', 'lang': None, 'profile_sidebar_border_color': 'FFFFFF', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1267478499280842757/TtkQNpDZ_normal.png', 'time_zone': None, 'url': 'http://www.skoob.com.br/autor/992', 'contributors_enabled': False, 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/67778641/1521984696', 'statuses_count': 728120, 'follow_request_sent': None, 'followers_count': 24877, 'profile_use_background_image': True, 'default_profile': False, 'following': None, 'name': 'Antonio Luiz M. C. Costa', 'location': 'São Paulo, Brasil', 'profile_sidebar_fill_color': 'DDFFCC', 'notifications': None}","RT @deccache: Já os pobres pagam muito tributo no Brasil de forma indireta toda vez que consomem algum bem ou serviço. O pobre paga muito,…"
54,1275135077316427776,2020-06-22 18:34:27+00:00,0,0,"{'utc_offset': None, 'friends_count': 262, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1031352337128992768/pAq_6RgP_normal.jpg', 'listed_count': 1, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 6945, 'description': 'Brasil acima de tudo, Deus acima de todos. A favor da Lava Jato. Bolsonaro Presidente até 2026', 'created_at': 'Mon Mar 12 23:15:27 +0000 2018', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'HannahSantAnna5', 'id_str': '973336697260920832', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 973336697260920832, 'geo_enabled': False, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1031352337128992768/pAq_6RgP_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/973336697260920832/1534728679', 'statuses_count': 6472, 'follow_request_sent': None, 'followers_count': 233, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'Hannah Bolsonaro', 'location': None, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}","RT @_SaraWinter: EXCLUSIVO

Em áudio, policial do DF relata vergonha pela operação na chácara dos ""extremistas""

Ouça o áudio, e dê RT para…"
55,1275135077849206784,2020-06-22 18:34:28+00:00,0,0,"{'utc_offset': None, 'friends_count': 269, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1245201613599506432/pIKOnbRx_normal.jpg', 'listed_count': 0, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 8452, 'description': '@Flamengo 🔴⚫', 'created_at': 'Thu Mar 14 13:47:06 +0000 2019', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'RassaVictoria1', 'id_str': '1106190013421760517', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 1106190013421760517, 'geo_enabled': False, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1245201613599506432/pIKOnbRx_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1106190013421760517/1586275685', 'statuses_count': 1914, 'follow_request_sent': None, 'followers_count': 276, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'araujo🌪🥃', 'location': None, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}",RT @luscas: queria estar evitando o brasil tb
56,1275135078847467520,2020-06-22 18:34:28+00:00,0,0,"{'utc_offset': None, 'friends_count': 2307, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112701924103671809/uVvf0x8s_normal.png', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'default_profile_image': False, 'favourites_count': 98623, 'description': 'Revoltada com tanta corrupção. Sonho com um país com justiça social e, com corruptos sendo punidos. Anti PT radical. Sem saco para esquerdopatas, vazem!!!', 'created_at': 'Wed Apr 21 12:26:25 +0000 2010', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'protected': False, 'screen_name': 'Rosangel_Rocha', 'id_str': '135480194', 'profile_link_color': '0D17D9', 'translator_type': 'none', 'id': 135480194, 'geo_enabled': True, 'profile_background_color': 'FFF04D', 'lang': None, 'profile_sidebar_border_color': '0F0E01', 'profile_text_color': '010114', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112701924103671809/uVvf0x8s_normal.png', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/135480194/1585827909', 'statuses_count': 68524, 'follow_request_sent': None, 'followers_count': 2504, 'profile_use_background_image': True, 'default_profile': False, 'following': None, 'name': 'Rosângela Rocha', 'location': 'Rio de Janeiro/ RJ', 'profile_sidebar_fill_color': 'FFFFFF', 'notifications': None}","RT @CarlaZambelli38: Infelizmente, aqueles que querem o pior para o Brasil usarão desse ""escândalo"" da imprensa para endossar ações verdade…"
57,1275135078876790784,2020-06-22 18:34:28+00:00,0,0,"{'utc_offset': None, 'friends_count': 1049, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263448069397450752/9OOlLwcu_normal.jpg', 'listed_count': 0, 'profile_background_image_url': '', 'default_profile_image': False, 'favourites_count': 45331, 'description': 'flectere si nequeo superos acheronta movebo', 'created_at': 'Sun Jun 04 18:15:35 +0000 2017', 'is_translator': False, 'profile_background_image_url_https': '', 'protected': False, 'screen_name': 'bonfimguxta', 'id_str': '871430243608911872', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 871430243608911872, 'geo_enabled': True, 'profile_background_color': 'F5F8FA', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263448069397450752/9OOlLwcu_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/871430243608911872/1587682870', 'statuses_count': 22642, 'follow_request_sent': None, 'followers_count': 213, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'gusta †', 'location': 'noah urrea stan', 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}","RT @futurizando_: Noah Urreah, Any Gabrielly, Sabina Hidalgo e Josh Beauchamp são os que farão mais sucesso depois do fim do Now United. El…"
58,1275135080697073664,2020-06-22 18:34:28+00:00,0,0,"{'utc_offset': None, 'friends_count': 3628, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115053208387424262/zAr_63mQ_normal.jpg', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'default_profile_image': False, 'favourites_count': 55808, 'description': 'Engenheira Civil e Professora de Inglês', 'created_at': 'Mon May 05 00:27:28 +0000 2014', 'is_translator': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'protected': False, 'screen_name': 'dear58teacher', 'id_str': '2477591785', 'profile_link_color': '1DA1F2', 'translator_type': 'none', 'id': 2477591785, 'geo_enabled': False, 'profile_background_color': 'C0DEED', 'lang': None, 'profile_sidebar_border_color': 'C0DEED', 'profile_text_color': '333333', 'verified': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115053208387424262/zAr_63mQ_normal.jpg', 'time_zone': None, 'url': None, 'contributors_enabled': False, 'profile_background_tile': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2477591785/1554684354', 'statuses_count': 63713, 'follow_request_sent': None, 'followers_count': 3335, 'profile_use_background_image': True, 'default_profile': True, 'following': None, 'name': 'Teresinha', 'location': None, 'profile_sidebar_fill_color': 'DDEEF6', 'notifications': None}",RT @DouglasGarcia: Mês passado eu requeri a presença do Google Brasil para explicar a remoção do documentário sobre 1964 do @brasil_paralel…
